[2026-04-30 19:49:07] epoch  127/300 | train=0.000579 | val=0.000668 | best=0.000603@126 | patience=1/30 | time=1.97s
[2026-04-30 19:49:09] epoch  128/300 | train=0.000613 | val=0.000829 | best=0.000603@126 | patience=2/30 | time=1.97s
[2026-04-30 19:49:11] epoch  129/300 | train=0.000677 | val=0.000901 | best=0.000603@126 | patience=3/30 | time=1.98s
[2026-04-30 19:49:13] epoch  130/300 | train=0.000612 | val=0.000736 | best=0.000603@126 | patience=4/30 | time=1.99s
[2026-04-30 19:49:15] epoch  131/300 | train=0.000582 | val=0.000690 | best=0.000603@126 | patience=5/30 | time=1.97s
[2026-04-30 19:49:19] epoch  132/300 | train=0.000598 | val=0.000599 | best=0.000599@132 | patience=0/30 | time=1.98s *
[2026-04-30 19:49:21] epoch  133/300 | train=0.000547 | val=0.000608 | best=0.000599@132 | patience=1/30 | time=1.99s
[2026-04-30 19:49:23] epoch  134/300 | train=0.000652 | val=0.008706 | best=0.000599@132 | patience=2/30 | time=1.97s
[2026-04-30 19:49:25] epoch  135/300 | train=0.001131 | val=0.001244 | best=0.000599@132 | patience=3/30 | time=1.99s
[2026-04-30 19:49:27] epoch  136/300 | train=0.000974 | val=0.000879 | best=0.000599@132 | patience=4/30 | time=1.97s
[2026-04-30 19:49:29] epoch  137/300 | train=0.000893 | val=0.000828 | best=0.000599@132 | patience=5/30 | time=1.97s
[2026-04-30 19:49:31] epoch  138/300 | train=0.000891 | val=0.000872 | best=0.000599@132 | patience=6/30 | time=1.97s
[2026-04-30 19:49:33] epoch  139/300 | train=0.000856 | val=0.000771 | best=0.000599@132 | patience=7/30 | time=1.97s
[2026-04-30 19:49:35] epoch  140/300 | train=0.000789 | val=0.000763 | best=0.000599@132 | patience=8/30 | time=1.99s
[2026-04-30 19:49:37] epoch  141/300 | train=0.000783 | val=0.000827 | best=0.000599@132 | patience=9/30 | time=1.97s
[2026-04-30 19:49:39] epoch  142/300 | train=0.000789 | val=0.000845 | best=0.000599@132 | patience=10/30 | time=1.97s
[2026-04-30 19:49:41] epoch  143/300 | train=0.000927 | val=0.000937 | best=0.000599@132 | patience=11/30 | time=1.98s
[2026-04-30 19:49:43] epoch  144/300 | train=0.000751 | val=0.000659 | best=0.000599@132 | patience=12/30 | time=2.01s
[2026-04-30 19:49:45] epoch  145/300 | train=0.000715 | val=0.000812 | best=0.000599@132 | patience=13/30 | time=1.97s
[2026-04-30 19:49:47] epoch  146/300 | train=0.000709 | val=0.000780 | best=0.000599@132 | patience=14/30 | time=1.97s
[2026-04-30 19:49:49] epoch  147/300 | train=0.000719 | val=0.000813 | best=0.000599@132 | patience=15/30 | time=1.97s
[2026-04-30 19:49:51] epoch  148/300 | train=0.000735 | val=0.000657 | best=0.000599@132 | patience=16/30 | time=1.98s
[2026-04-30 19:49:53] epoch  149/300 | train=0.000666 | val=0.000611 | best=0.000599@132 | patience=17/30 | time=2.00s
[2026-04-30 19:49:55] epoch  150/300 | train=0.000636 | val=0.000666 | best=0.000599@132 | patience=18/30 | time=1.97s
[2026-04-30 19:49:57] epoch  151/300 | train=0.000655 | val=0.000630 | best=0.000599@132 | patience=19/30 | time=1.97s
[2026-04-30 19:49:59] epoch  152/300 | train=0.000626 | val=0.000606 | best=0.000599@132 | patience=20/30 | time=1.98s
[2026-04-30 19:50:01] epoch  153/300 | train=0.000660 | val=0.000656 | best=0.000599@132 | patience=21/30 | time=1.97s
[2026-04-30 19:50:03] epoch  154/300 | train=0.000611 | val=0.000639 | best=0.000599@132 | patience=22/30 | time=1.97s
[2026-04-30 19:50:05] epoch  155/300 | train=0.000610 | val=0.000625 | best=0.000599@132 | patience=23/30 | time=1.97s
